x Distance [mm]	Height [cm]
 873.975 	 6.904 
 874.165 	 6.902 
 874.350 	 6.899 
 874.540 	 6.897 
 874.725 	 6.895 
 874.915 	 6.897 
 875.105 	 6.896 
 875.290 	 6.892 
 875.480 	 6.887 
 875.665 	 6.877 
 875.855 	 6.875 
 876.045 	 6.875 
 876.230 	 6.875 
 876.420 	 6.872 
 876.605 	 6.873 
 876.795 	 6.872 
 876.985 	 6.876 
 877.170 	 6.874 
 877.360 	 6.866 
 877.545 	 6.865 
 877.735 	 6.862 
 877.925 	 6.860 
 878.110 	 6.860 
 878.300 	 6.860 
 878.485 	 6.857 
 878.675 	 6.858 
 878.865 	 6.857 
 879.050 	 6.853 
 879.240 	 6.853 
 879.425 	 6.855 
 879.615 	 6.855 
 879.805 	 6.853 
 879.990 	 6.853 
 880.180 	 6.855 
 880.365 	 6.855 
 880.555 	 6.853 
 880.745 	 6.853 
 880.930 	 6.853 
 881.120 	 6.848 
 881.305 	 6.848 
 881.495 	 6.851 
 881.685 	 6.853 
 881.870 	 6.858 
 882.060 	 6.858 
 882.245 	 6.855 
 882.435 	 6.855 
 882.625 	 6.851 
 882.810 	 6.855 
 883.000 	 6.852 
 883.185 	 6.855 
 883.375 	 6.855 
 883.565 	 6.849 
 883.750 	 6.848 
 883.940 	 6.851 
 884.125 	 6.851 
 884.315 	 6.851 
 884.505 	 6.855 
 884.690 	 6.846 
 884.880 	 6.842 
 885.065 	 6.841 
 885.255 	 6.841 
 885.445 	 6.841 
 885.630 	 6.835 
 885.820 	 6.831 
 886.005 	 6.831 
 886.195 	 6.831 
 886.385 	 6.828 
 886.570 	 6.823 
 886.760 	 6.821 
 886.945 	 6.821 
 887.135 	 6.821 
 887.325 	 6.818 
 887.510 	 6.813 
 887.700 	 6.812 
 887.885 	 6.812 
 888.075 	 6.809 
 888.265 	 6.803 
 888.450 	 6.802 
 888.640 	 6.796 
 888.825 	 6.795 
 889.015 	 6.797 
 889.205 	 6.797 
 889.390 	 6.797 
 889.580 	 6.800 
 889.765 	 6.799 
 889.955 	 6.800 
 890.145 	 6.802 
 890.330 	 6.802 
 890.520 	 6.802 
 890.705 	 6.805 
 890.895 	 6.807 
 891.085 	 6.807 
 891.270 	 6.807 
 891.460 	 6.809 
 891.645 	 6.812 
 891.835 	 6.812 
 892.025 	 6.806 
 892.210 	 6.805 
 892.400 	 6.803 
 892.585 	 6.802 
 892.775 	 6.802 
 892.965 	 6.802 
 893.150 	 6.802 
 893.340 	 6.805 
 893.525 	 6.807 
 893.715 	 6.809 
 893.905 	 6.812 
 894.090 	 6.812 
 894.280 	 6.812 
 894.465 	 6.812 
 894.655 	 6.812 
 894.845 	 6.812 
 895.030 	 6.812 
 895.220 	 6.807 
 895.405 	 6.803 
 895.595 	 6.802 
 895.785 	 6.802 
 895.970 	 6.804 
 896.160 	 6.804 
 896.345 	 6.799 
 896.535 	 6.800 
 896.725 	 6.797 
 896.910 	 6.797 
 897.100 	 6.793 
 897.285 	 6.796 
 897.475 	 6.797 
 897.665 	 6.794 
 897.850 	 6.792 
 898.040 	 6.789 
 898.225 	 6.790 
 898.415 	 6.789 
 898.605 	 6.787 
 898.790 	 6.787 
 898.980 	 6.793 
 899.165 	 6.794 
 899.355 	 6.792 
 899.545 	 6.786 
 899.730 	 6.782 
 899.920 	 6.782 
 900.105 	 6.779 
 900.295 	 6.780 
 900.485 	 6.782 
 900.670 	 6.779 
 900.860 	 6.777 
 901.045 	 6.774 
 901.235 	 6.772 
 901.425 	 6.776 
 901.610 	 6.768 
 901.800 	 6.766 
 901.985 	 6.771 
 902.175 	 6.772 
 902.365 	 6.772 
 902.550 	 6.772 
 902.740 	 6.775 
 902.925 	 6.774 
 903.115 	 6.776 
 903.305 	 6.777 
 903.490 	 6.777 
 903.680 	 6.777 
 903.865 	 6.768 
 904.055 	 6.771 
 904.245 	 6.769 
 904.430 	 6.774 
 904.620 	 6.777 
 904.805 	 6.774 
 904.995 	 6.772 
 905.185 	 6.772 
 905.370 	 6.769 
 905.560 	 6.768 
 905.745 	 6.764 
 905.935 	 6.769 
 906.125 	 6.769 
 906.310 	 6.768 
 906.500 	 6.768 
 906.685 	 6.761 
 906.875 	 6.754 
 907.065 	 6.750 
 907.250 	 6.745 
 907.440 	 6.743 
 907.625 	 6.743 
 907.815 	 6.743 
 908.005 	 6.747 
 908.190 	 6.745 
 908.380 	 6.747 
 908.565 	 6.745 
 908.755 	 6.743 
 908.945 	 6.740 
 909.130 	 6.745 
 909.320 	 6.744 
 909.505 	 6.739 
 909.695 	 6.742 
 909.885 	 6.740 
 910.070 	 6.738 
 910.260 	 6.738 
 910.445 	 6.738 
 910.635 	 6.732 
 910.825 	 6.735 
 911.010 	 6.735 
 911.200 	 6.733 
 911.385 	 6.733 
 911.575 	 6.737 
 911.765 	 6.735 
 911.950 	 6.730 
 912.140 	 6.729 
 912.325 	 6.729 
 912.515 	 6.732 
 912.705 	 6.733 
 912.890 	 6.730 
 913.080 	 6.729 
 913.265 	 6.729 
 913.455 	 6.729 
 913.645 	 6.738 
 913.830 	 6.730 
 914.020 	 6.732 
 914.205 	 6.730 
 914.395 	 6.732 
 914.585 	 6.727 
 914.770 	 6.727 
 914.960 	 6.729 
 915.145 	 6.725 
 915.335 	 6.720 
 915.525 	 6.722 
 915.710 	 6.727 
 915.900 	 6.725 
 916.085 	 6.724 
 916.275 	 6.727 
 916.465 	 6.725 
 916.650 	 6.724 
 916.840 	 6.724 
 917.025 	 6.720 
 917.215 	 6.719 
 917.405 	 6.719 
 917.590 	 6.719 
 917.780 	 6.722 
 917.965 	 6.724 
 918.155 	 6.720 
 918.345 	 6.719 
 918.530 	 6.715 
 918.720 	 6.718 
 918.905 	 6.712 
 919.095 	 6.709 
 919.285 	 6.709 
 919.470 	 6.706 
 919.660 	 6.704 
 919.845 	 6.704 
 920.035 	 6.704 
 920.225 	 6.701 
 920.410 	 6.703 
 920.600 	 6.701 
 920.785 	 6.696 
 920.975 	 6.694 
 921.165 	 6.694 
 921.350 	 6.698 
 921.540 	 6.699 
 921.725 	 6.699 
 921.915 	 6.703 
 922.105 	 6.704 
 922.290 	 6.700 
 922.480 	 6.699 
 922.665 	 6.699 
 922.855 	 6.696 
 923.045 	 6.694 
 923.230 	 6.699 
 923.420 	 6.692 
 923.605 	 6.689 
 923.795 	 6.693 
 923.985 	 6.694 
 924.170 	 6.691 
 924.360 	 6.693 
 924.545 	 6.691 
 924.735 	 6.689 
 924.925 	 6.682 
 925.110 	 6.676 
 925.300 	 6.675 
 925.485 	 6.671 
 925.675 	 6.670 
 925.865 	 6.680 
 926.050 	 6.680 
 926.240 	 6.675 
 926.425 	 6.675 
 926.615 	 6.675 
 926.805 	 6.675 
 926.990 	 6.674 
 927.180 	 6.665 
 927.365 	 6.670 
 927.555 	 6.666 
 927.745 	 6.665 
 927.930 	 6.661 
 928.120 	 6.669 
 928.305 	 6.670 
 928.495 	 6.662 
 928.685 	 6.660 
 928.870 	 6.660 
 929.060 	 6.650 
 929.245 	 6.654 
 929.435 	 6.655 
 929.625 	 6.659 
 929.810 	 6.660 
 930.000 	 6.656 
 930.185 	 6.660 
 930.375 	 6.664 
 930.565 	 6.661 
 930.750 	 6.660 
 930.940 	 6.664 
 931.125 	 6.658 
 931.315 	 6.655 
 931.505 	 6.659 
 931.690 	 6.656 
 931.880 	 6.663 
 932.065 	 6.665 
 932.255 	 6.669 
 932.445 	 6.666 
 932.630 	 6.668 
 932.820 	 6.674 
 933.005 	 6.679 
 933.195 	 6.676 
 933.385 	 6.679 
 933.570 	 6.683 
 933.760 	 6.685 
 933.945 	 6.691 
 934.135 	 6.701 
 934.325 	 6.715 
 934.510 	 6.722 
 934.700 	 6.732 
 934.885 	 6.729 
 935.075 	 6.736 
 935.265 	 6.746 
 935.450 	 6.752 
 935.640 	 6.753 
 935.825 	 6.757 
 936.015 	 6.758 
 936.205 	 6.763 
 936.390 	 6.767 
 936.580 	 6.763 
 936.765 	 6.768 
 936.955 	 6.768 
 937.145 	 6.768 
 937.330 	 6.768 
 937.520 	 6.768 
 937.705 	 6.775 
 937.895 	 6.777 
 938.085 	 6.778 
 938.270 	 6.781 
 938.460 	 6.778 
 938.645 	 6.781 
 938.835 	 6.782 
 939.025 	 6.786 
 939.210 	 6.787 
 939.400 	 6.787 
 939.585 	 6.787 
 939.775 	 6.787 
 939.965 	 6.783 
 940.150 	 6.778 
 940.340 	 6.781 
 940.525 	 6.792 
 940.715 	 6.787 
 940.905 	 6.787 
 941.090 	 6.787 
 941.280 	 6.787 
 941.465 	 6.792 
 941.655 	 6.792 
 941.845 	 6.788 
 942.030 	 6.783 
 942.220 	 6.786 
 942.405 	 6.796 
 942.595 	 6.793 
 942.785 	 6.788 
 942.970 	 6.791 
 943.160 	 6.792 
 943.345 	 6.792 
 943.535 	 6.800 
 943.725 	 6.793 
 943.910 	 6.803 
 944.100 	 6.806 
 944.285 	 6.802 
 944.475 	 6.802 
 944.665 	 6.802 
 944.850 	 6.802 
 945.040 	 6.802 
 945.225 	 6.802 
 945.415 	 6.802 
 945.605 	 6.806 
 945.790 	 6.803 
 945.980 	 6.805 
 946.165 	 6.807 
 946.355 	 6.811 
 946.545 	 6.812 
 946.730 	 6.816 
 946.920 	 6.816 
 947.105 	 6.816 
 947.295 	 6.816 
 947.485 	 6.816 
 947.670 	 6.821 
 947.860 	 6.821 
 948.045 	 6.821 
 948.235 	 6.821 
 948.425 	 6.821 
 948.610 	 6.821 
 948.800 	 6.821 
 948.985 	 6.825 
 949.175 	 6.830 
 949.365 	 6.827 
 949.550 	 6.826 
 949.740 	 6.826 
 949.925 	 6.830 
 950.115 	 6.831 
 950.305 	 6.827 
 950.490 	 6.836 
 950.680 	 6.836 
 950.865 	 6.836 
 951.055 	 6.836 
 951.245 	 6.840 
 951.430 	 6.841 
 951.620 	 6.837 
 951.805 	 6.840 
 951.995 	 6.841 
 952.185 	 6.845 
 952.370 	 6.850 
 952.560 	 6.846 
 952.745 	 6.846 
 952.935 	 6.846 
 953.125 	 6.846 
 953.310 	 6.846 
 953.500 	 6.850 
 953.685 	 6.846 
 953.875 	 6.854 
 954.065 	 6.851 
 954.250 	 6.851 
 954.440 	 6.851 
 954.625 	 6.851 
 954.815 	 6.851 
 955.005 	 6.855 
 955.190 	 6.855 
 955.380 	 6.855 
 955.565 	 6.855 
 955.755 	 6.855 
 955.945 	 6.855 
 956.130 	 6.855 
 956.320 	 6.855 
 956.505 	 6.855 
 956.695 	 6.859 
 956.885 	 6.860 
 957.070 	 6.857 
 957.260 	 6.860 
 957.445 	 6.860 
 957.635 	 6.860 
 957.825 	 6.860 
 958.010 	 6.861 
 958.200 	 6.865 
 958.385 	 6.864 
 958.575 	 6.860 
 958.765 	 6.861 
 958.950 	 6.865 
 959.140 	 6.860 
 959.325 	 6.860 
 959.515 	 6.864 
 959.705 	 6.861 
 959.890 	 6.860 
 960.080 	 6.865 
 960.265 	 6.865 
 960.455 	 6.861 
 960.645 	 6.862 
 960.830 	 6.869 
 961.020 	 6.866 
 961.205 	 6.865 
 961.395 	 6.865 
 961.585 	 6.869 
 961.770 	 6.866 
 961.960 	 6.865 
 962.145 	 6.865 
 962.335 	 6.865 
 962.525 	 6.865 
 962.710 	 6.865 
 962.900 	 6.865 
 963.085 	 6.865 
 963.275 	 6.861 
 963.465 	 6.864 
 963.650 	 6.857 
 963.840 	 6.860 
 964.025 	 6.860 
 964.215 	 6.856 
 964.405 	 6.860 
 964.590 	 6.856 
 964.780 	 6.855 
 964.965 	 6.855 
 965.155 	 6.855 
 965.345 	 6.860 
 965.530 	 6.860 
 965.720 	 6.865 
 965.905 	 6.861 
 966.095 	 6.860 
 966.285 	 6.865 
 966.470 	 6.865 
 966.660 	 6.865 
 966.845 	 6.862 
 967.035 	 6.864 
 967.225 	 6.861 
 967.410 	 6.860 
 967.600 	 6.860 
 967.785 	 6.860 
 967.975 	 6.865 
 968.165 	 6.865 
 968.350 	 6.861 
 968.540 	 6.860 
 968.725 	 6.859 
 968.915 	 6.856 
 969.105 	 6.860 
 969.290 	 6.865 
 969.480 	 6.865 
 969.665 	 6.865 
 969.855 	 6.860 
 970.045 	 6.860 
 970.230 	 6.860 
 970.420 	 6.865 
 970.605 	 6.870 
 970.795 	 6.866 
 970.985 	 6.865 
 971.170 	 6.865 
 971.360 	 6.865 
 971.545 	 6.865 
 971.735 	 6.870 
 971.925 	 6.870 
 972.110 	 6.870 
 972.300 	 6.870 
 972.485 	 6.870 
 972.675 	 6.871 
 972.865 	 6.875 
 973.050 	 6.875 
 973.240 	 6.875 
 973.425 	 6.875 
 973.615 	 6.875 
 973.805 	 6.871 
 973.990 	 6.879 
 974.180 	 6.875 
 974.365 	 6.880 
 974.555 	 6.875 
 974.745 	 6.875 
 974.930 	 6.875 
 975.120 	 6.871 
 975.305 	 6.874 
 975.495 	 6.884 
 975.685 	 6.885 
 975.870 	 6.880 
 976.060 	 6.884 
 976.245 	 6.885 
 976.435 	 6.885 
 976.625 	 6.880 
 976.810 	 6.875 
 977.000 	 6.870 
 977.185 	 6.876 
 977.375 	 6.880 
 977.565 	 6.880 
 977.750 	 6.882 
 977.940 	 6.871 
 978.125 	 6.875 
 978.315 	 6.875 
 978.505 	 6.875 
 978.690 	 6.876 
 978.880 	 6.880 
 979.065 	 6.875 
 979.255 	 6.880 
 979.445 	 6.876 
 979.630 	 6.880 
 979.820 	 6.880 
 980.005 	 6.880 
 980.195 	 6.880 
 980.385 	 6.880 
 980.570 	 6.880 
 980.760 	 6.880 
 980.945 	 6.880 
 981.135 	 6.889 
 981.325 	 6.885 
 981.510 	 6.885 
 981.700 	 6.880 
 981.885 	 6.885 
 982.075 	 6.880 
 982.265 	 6.880 
 982.450 	 6.880 
 982.640 	 6.884 
 982.825 	 6.885 
 983.015 	 6.885 
 983.205 	 6.885 
 983.390 	 6.885 
 983.580 	 6.894 
 983.765 	 6.890 
 983.955 	 6.890 
 984.145 	 6.890 
 984.330 	 6.890 
 984.520 	 6.890 
 984.705 	 6.890 
 984.895 	 6.894 
 985.085 	 6.895 
 985.270 	 6.890 
 985.460 	 6.894 
 985.645 	 6.899 
 985.835 	 6.895 
 986.025 	 6.895 
 986.210 	 6.899 
 986.400 	 6.905 
 986.585 	 6.909 
 986.775 	 6.904 
 986.965 	 6.899 
 987.150 	 6.895 
 987.340 	 6.890 
 987.525 	 6.894 
 987.715 	 6.890 
 987.905 	 6.890 
 988.090 	 6.890 
 988.280 	 6.890 
 988.465 	 6.890 
 988.655 	 6.890 
 988.845 	 6.890 
 989.030 	 6.889 
 989.220 	 6.885 
 989.405 	 6.890 
 989.595 	 6.890 
 989.785 	 6.890 
 989.970 	 6.891 
 990.160 	 6.894 
 990.345 	 6.890 
 990.535 	 6.895 
 990.725 	 6.899 
 990.910 	 6.895 
 991.100 	 6.899 
 991.285 	 6.896 
 991.475 	 6.899 
 991.665 	 6.895 
 991.850 	 6.895 
 992.040 	 6.895 
 992.225 	 6.899 
 992.415 	 6.899 
 992.605 	 6.899 
 992.790 	 6.899 
 992.980 	 6.904 
 993.165 	 6.899 
 993.355 	 6.899 
 993.545 	 6.909 
 993.730 	 6.904 
 993.920 	 6.904 
 994.105 	 6.900 
 994.295 	 6.904 
 994.485 	 6.899 
 994.670 	 6.904 
 994.860 	 6.904 
 995.045 	 6.909 
 995.235 	 6.904 
 995.425 	 6.904 
 995.610 	 6.904 
 995.800 	 6.909 
 995.985 	 6.909 
 996.175 	 6.904 
 996.365 	 6.909 
 996.550 	 6.909 
 996.740 	 6.909 
 996.925 	 6.914 
 997.115 	 6.909 
 997.305 	 6.904 
 997.490 	 6.909 
 997.680 	 6.909 
 997.865 	 6.914 
 998.055 	 6.914 
 998.245 	 6.909 
 998.430 	 6.914 
 998.620 	 6.914 
 998.805 	 6.914 
 998.995 	 6.914 
 999.185 	 6.914 
 999.370 	 6.914 
 999.560 	 6.914 
 999.745 	 6.914 
 999.935 	 6.919 
 1000.125 	 6.919 
 1000.310 	 6.924 
 1000.500 	 6.919 
 1000.685 	 6.915 
 1000.875 	 6.919 
 1001.065 	 6.919 
 1001.250 	 6.927 
 1001.440 	 6.924 
 1001.625 	 6.924 
 1001.815 	 6.924 
 1002.005 	 6.928 
 1002.190 	 6.924 
 1002.380 	 6.920 
 1002.565 	 6.924 
 1002.755 	 6.919 
 1002.945 	 6.919 
 1003.130 	 6.924 
 1003.320 	 6.924 
 1003.505 	 6.925 
 1003.695 	 6.929 
 1003.885 	 6.929 
 1004.070 	 6.933 
 1004.260 	 6.929 
 1004.445 	 6.938 
 1004.635 	 6.934 
 1004.825 	 6.938 
 1005.010 	 6.930 
 1005.200 	 6.933 
 1005.385 	 6.929 
 1005.575 	 6.924 
 1005.765 	 6.924 
 1005.950 	 6.928 
 1006.140 	 6.929 
 1006.325 	 6.933 
 1006.515 	 6.929 
 1006.705 	 6.929 
 1006.890 	 6.933 
 1007.080 	 6.934 
 1007.265 	 6.934 
 1007.455 	 6.934 
 1007.645 	 6.943 
 1007.830 	 6.938 
 1008.020 	 6.938 
 1008.205 	 6.934 
 1008.395 	 6.938 
 1008.585 	 6.943 
 1008.770 	 6.943 
 1008.960 	 6.943 
 1009.145 	 6.939 
 1009.335 	 6.943 
 1009.525 	 6.943 
 1009.710 	 6.943 
 1009.900 	 6.939 
 1010.085 	 6.943 
 1010.275 	 6.938 
 1010.465 	 6.939 
 1010.650 	 6.943 
 1010.840 	 6.938 
 1011.025 	 6.939 
 1011.215 	 6.944 
 1011.405 	 6.948 
 1011.590 	 6.948 
 1011.780 	 6.948 
 1011.965 	 6.943 
 1012.155 	 6.943 
 1012.345 	 6.943 
 1012.530 	 6.939 
 1012.720 	 6.943 
 1012.905 	 6.943 
 1013.095 	 6.943 
 1013.285 	 6.944 
 1013.470 	 6.953 
 1013.660 	 6.949 
 1013.845 	 6.948 
 1014.035 	 6.949 
 1014.225 	 6.953 
 1014.410 	 6.949 
 1014.600 	 6.953 
 1014.785 	 6.948 
 1014.975 	 6.944 
 1015.165 	 6.948 
 1015.350 	 6.948 
 1015.540 	 6.948 
 1015.725 	 6.948 
 1015.915 	 6.944 
 1016.105 	 6.948 
 1016.290 	 6.953 
 1016.480 	 6.953 
 1016.665 	 6.953 
 1016.855 	 6.953 
 1017.045 	 6.953 
 1017.230 	 6.958 
 1017.420 	 6.958 
 1017.605 	 6.958 
 1017.795 	 6.958 
 1017.985 	 6.958 
 1018.170 	 6.958 
 1018.360 	 6.958 
 1018.545 	 6.958 
 1018.735 	 6.958 
 1018.925 	 6.958 
 1019.110 	 6.958 
 1019.300 	 6.963 
 1019.485 	 6.963 
 1019.675 	 6.963 
 1019.865 	 6.963 
 1020.050 	 6.968 
 1020.240 	 6.968 
 1020.425 	 6.969 
 1020.615 	 6.976 
 1020.805 	 6.968 
 1020.990 	 6.973 
 1021.180 	 6.963 
 1021.365 	 6.963 
 1021.555 	 6.963 
 1021.745 	 6.963 
 1021.930 	 6.963 
 1022.120 	 6.963 
 1022.305 	 6.963 
 1022.495 	 6.963 
 1022.685 	 6.963 
 1022.870 	 6.963 
 1023.060 	 6.963 
 1023.245 	 6.968 
 1023.435 	 6.968 
 1023.625 	 6.969 
 1023.810 	 6.975 
 1024.000 	 6.976 
 1024.185 	 6.973 
 1024.375 	 6.973 
 1024.565 	 6.973 
 1024.750 	 6.973 
 1024.940 	 6.974 
 1025.125 	 6.978 
 1025.315 	 6.977 
 1025.505 	 6.974 
 1025.690 	 6.977 
 1025.880 	 6.973 
 1026.065 	 6.974 
 1026.255 	 6.982 
 1026.445 	 6.978 
 1026.630 	 6.978 
 1026.820 	 6.978 
 1027.005 	 6.977 
 1027.195 	 6.973 
 1027.385 	 6.973 
 1027.570 	 6.978 
 1027.760 	 6.978 
 1027.945 	 6.980 
 1028.135 	 6.979 
 1028.325 	 6.973 
 1028.510 	 6.973 
 1028.700 	 6.975 
 1028.885 	 6.979 
 1029.075 	 6.981 
 1029.265 	 6.978 
 1029.450 	 6.978 
 1029.640 	 6.978 
 1029.825 	 6.978 
 1030.015 	 6.978 
 1030.205 	 6.978 
 1030.390 	 6.978 
 1030.580 	 6.978 
 1030.765 	 6.979 
 1030.955 	 6.982 
 1031.145 	 6.982 
 1031.330 	 6.978 
 1031.520 	 6.982 
 1031.705 	 6.978 
 1031.895 	 6.983 
 1032.085 	 6.987 
 1032.270 	 6.985 
 1032.460 	 6.980 
 1032.645 	 6.988 
 1032.835 	 6.991 
 1033.025 	 6.987 
 1033.210 	 6.982 
 1033.400 	 6.983 
 1033.585 	 6.985 
 1033.775 	 6.983 
 1033.965 	 6.987 
 1034.150 	 6.986 
 1034.340 	 6.982 
 1034.525 	 6.981 
 1034.715 	 6.978 
 1034.905 	 6.982 
 1035.090 	 6.983 
 1035.280 	 6.987 
 1035.465 	 6.990 
 1035.655 	 6.995 
 1035.845 	 6.988 
 1036.030 	 6.992 
 1036.220 	 6.991 
 1036.405 	 6.988 
 1036.595 	 6.992 
 1036.785 	 6.992 
 1036.970 	 6.991 
 1037.160 	 6.988 
 1037.345 	 6.992 
 1037.535 	 6.992 
 1037.725 	 6.991 
 1037.910 	 6.988 
 1038.100 	 6.993 
 1038.285 	 6.998 
 1038.475 	 7.001 
 1038.665 	 6.997 
 1038.850 	 6.997 
 1039.040 	 6.994 
 1039.225 	 6.998 
 1039.415 	 7.001 
 1039.605 	 6.998 
 1039.790 	 7.002 
 1039.980 	 7.001 
 1040.165 	 6.997 
 1040.355 	 6.998 
 1040.545 	 7.002 
 1040.730 	 7.002 
 1040.920 	 7.005 
 1041.105 	 7.007 
 1041.295 	 7.008 
 1041.485 	 7.011 
 1041.670 	 7.007 
 1041.860 	 7.006 
 1042.045 	 7.002 
 1042.235 	 7.002 
 1042.425 	 7.002 
 1042.610 	 7.003 
 1042.800 	 7.007 
 1042.985 	 7.006 
 1043.175 	 7.002 
 1043.365 	 7.002 
 1043.550 	 7.002 
 1043.740 	 7.004 
 1043.925 	 7.009 
 1044.115 	 7.003 
 1044.305 	 7.008 
 1044.490 	 7.012 
 1044.680 	 7.012 
 1044.865 	 7.012 
 1045.055 	 7.012 
 1045.245 	 7.012 
 1045.430 	 7.012 
 1045.620 	 7.012 
 1045.805 	 7.012 
 1045.995 	 7.013 
 1046.185 	 7.015 
 1046.370 	 7.012 
 1046.560 	 7.011 
 1046.745 	 7.010 
 1046.935 	 7.015 
 1047.125 	 7.013 
 1047.310 	 7.017 
 1047.500 	 7.017 
 1047.685 	 7.017 
 1047.875 	 7.017 
 1048.065 	 7.017 
 1048.250 	 7.017 
 1048.440 	 7.021 
 1048.625 	 7.017 
 1048.815 	 7.021 
 1049.005 	 7.023 
 1049.190 	 7.026 
 1049.380 	 7.027 
 1049.565 	 7.030 
 1049.755 	 7.025 
 1049.945 	 7.021 
 1050.130 	 7.017 
 1050.320 	 7.017 
 1050.505 	 7.017 
 1050.695 	 7.017 
 1050.885 	 7.017 
 1051.070 	 7.015 
 1051.260 	 7.012 
 1051.445 	 7.012 
 1051.635 	 7.012 
 1051.825 	 7.017 
 1052.010 	 7.017 
 1052.200 	 7.017 
 1052.385 	 7.017 
 1052.575 	 7.016 
 1052.765 	 7.013 
 1052.950 	 7.015 
 1053.140 	 7.012 
 1053.325 	 7.013 
 1053.515 	 7.018 
 1053.705 	 7.021 
 1053.890 	 7.021 
 1054.080 	 7.021 
 1054.265 	 7.021 
 1054.455 	 7.021 
 1054.645 	 7.021 
 1054.830 	 7.021 
 1055.020 	 7.022 
 1055.205 	 7.025 
 1055.395 	 7.021 
 1055.585 	 7.021 
 1055.770 	 7.021 
 1055.960 	 7.021 
 1056.145 	 7.024 
 1056.335 	 7.029 
 1056.525 	 7.022 
 1056.710 	 7.025 
 1056.900 	 7.026 
 1057.085 	 7.026 
 1057.275 	 7.024 
 1057.465 	 7.021 
 1057.650 	 7.026 
 1057.840 	 7.026 
 1058.025 	 7.026 
 1058.215 	 7.026 
 1058.405 	 7.026 
 1058.590 	 7.023 
 1058.780 	 7.026 
 1058.965 	 7.026 
 1059.155 	 7.028 
 1059.345 	 7.030 
 1059.530 	 7.026 
 1059.720 	 7.026 
 1059.905 	 7.026 
 1060.095 	 7.026 
 1060.285 	 7.026 
 1060.470 	 7.026 
 1060.660 	 7.028 
 1060.845 	 7.031 
 1061.035 	 7.031 
 1061.225 	 7.033 
 1061.410 	 7.034 
 1061.600 	 7.031 
 1061.785 	 7.033 
 1061.975 	 7.032 
 1062.165 	 7.033 
 1062.350 	 7.039 
 1062.540 	 7.032 
 1062.725 	 7.035 
 1062.915 	 7.031 
 1063.105 	 7.031 
 1063.290 	 7.029 
 1063.480 	 7.029 
 1063.665 	 7.031 
 1063.855 	 7.031 
 1064.045 	 7.031 
 1064.230 	 7.033 
 1064.420 	 7.035 
 1064.605 	 7.030 
 1064.795 	 7.028 
 1064.985 	 7.031 
 1065.170 	 7.031 
 1065.360 	 7.030 
 1065.545 	 7.027 
 1065.735 	 7.033 
 1065.925 	 7.036 
 1066.110 	 7.035 
 1066.300 	 7.030 
 1066.485 	 7.028 
 1066.675 	 7.033 
 1066.865 	 7.036 
 1067.050 	 7.036 
 1067.240 	 7.033 
 1067.425 	 7.031 
 1067.615 	 7.031 
 1067.805 	 7.033 
 1067.990 	 7.035 
 1068.180 	 7.031 
 1068.365 	 7.031 
 1068.555 	 7.031 
 1068.745 	 7.030 
 1068.930 	 7.028 
 1069.120 	 7.031 
 1069.305 	 7.031 
 1069.495 	 7.031 
 1069.685 	 7.030 
 1069.870 	 7.026 
 1070.060 	 7.028 
 1070.245 	 7.031 
 1070.435 	 7.031 
 1070.625 	 7.031 
 1070.810 	 7.033 
 1071.000 	 7.034 
 1071.185 	 7.031 
 1071.375 	 7.031 
 1071.565 	 7.031 
 1071.750 	 7.031 
 1071.940 	 7.031 
 1072.125 	 7.033 
 1072.315 	 7.036 
 1072.505 	 7.034 
 1072.690 	 7.031 
 1072.880 	 7.030 
 1073.065 	 7.028 
 1073.255 	 7.031 
 1073.445 	 7.034 
 1073.630 	 7.039 
 1073.820 	 7.036 
 1074.005 	 7.039 
 1074.195 	 7.041 
 1074.385 	 7.041 
 1074.570 	 7.041 
 1074.760 	 7.041 
 1074.945 	 7.039 
 1075.135 	 7.036 
 1075.325 	 7.037 
 1075.510 	 7.041 
 1075.700 	 7.039 
 1075.885 	 7.038 
 1076.075 	 7.041 
 1076.265 	 7.043 
 1076.450 	 7.044 
 1076.640 	 7.039 
 1076.825 	 7.038 
 1077.015 	 7.041 
 1077.205 	 7.041 
 1077.390 	 7.039 
 1077.580 	 7.038 
 1077.765 	 7.040 
 1077.955 	 7.036 
 1078.145 	 7.036 
 1078.330 	 7.038 
 1078.520 	 7.041 
 1078.705 	 7.041 
 1078.895 	 7.040 
 1079.085 	 7.036 
 1079.270 	 7.036 
 1079.460 	 7.034 
 1079.645 	 7.031 
 1079.835 	 7.034 
 1080.025 	 7.039 
 1080.210 	 7.036 
 1080.400 	 7.036 
 1080.585 	 7.038 
 1080.775 	 7.041 
 1080.965 	 7.041 
 1081.150 	 7.041 
 1081.340 	 7.039 
 1081.525 	 7.034 
 1081.715 	 7.037 
 1081.905 	 7.041 
 1082.090 	 7.043 
 1082.280 	 7.046 
 1082.465 	 7.046 
 1082.655 	 7.046 
 1082.845 	 7.044 
 1083.030 	 7.043 
 1083.220 	 7.044 
 1083.405 	 7.041 
 1083.595 	 7.039 
 1083.785 	 7.038 
 1083.970 	 7.041 
 1084.160 	 7.041 
 1084.345 	 7.043 
 1084.535 	 7.046 
 1084.725 	 7.039 
 1084.910 	 7.038 
 1085.100 	 7.042 
 1085.285 	 7.046 
 1085.475 	 7.046 
 1085.665 	 7.044 
