x Distance [mm]	Height [cm]
 873.865 	 7.559 
 874.050 	 7.559 
 874.240 	 7.559 
 874.430 	 7.554 
 874.615 	 7.551 
 874.805 	 7.552 
 874.990 	 7.551 
 875.180 	 7.556 
 875.370 	 7.559 
 875.555 	 7.559 
 875.745 	 7.556 
 875.930 	 7.552 
 876.120 	 7.551 
 876.310 	 7.551 
 876.495 	 7.549 
 876.685 	 7.551 
 876.870 	 7.551 
 877.060 	 7.549 
 877.250 	 7.549 
 877.435 	 7.551 
 877.625 	 7.552 
 877.810 	 7.551 
 878.000 	 7.554 
 878.190 	 7.554 
 878.375 	 7.554 
 878.565 	 7.551 
 878.750 	 7.554 
 878.940 	 7.556 
 879.130 	 7.551 
 879.315 	 7.549 
 879.505 	 7.549 
 879.690 	 7.552 
 879.880 	 7.554 
 880.070 	 7.551 
 880.255 	 7.549 
 880.445 	 7.549 
 880.630 	 7.551 
 880.820 	 7.554 
 881.010 	 7.554 
 881.195 	 7.554 
 881.385 	 7.554 
 881.570 	 7.551 
 881.760 	 7.551 
 881.950 	 7.554 
 882.135 	 7.551 
 882.325 	 7.549 
 882.510 	 7.549 
 882.700 	 7.546 
 882.890 	 7.544 
 883.075 	 7.544 
 883.265 	 7.547 
 883.450 	 7.549 
 883.640 	 7.549 
 883.830 	 7.546 
 884.015 	 7.546 
 884.205 	 7.546 
 884.390 	 7.544 
 884.580 	 7.544 
 884.770 	 7.549 
 884.955 	 7.554 
 885.145 	 7.549 
 885.330 	 7.542 
 885.520 	 7.542 
 885.710 	 7.544 
 885.895 	 7.544 
 886.085 	 7.541 
 886.270 	 7.539 
 886.460 	 7.539 
 886.650 	 7.539 
 886.835 	 7.542 
 887.025 	 7.541 
 887.210 	 7.542 
 887.400 	 7.542 
 887.590 	 7.539 
 887.775 	 7.542 
 887.965 	 7.544 
 888.150 	 7.544 
 888.340 	 7.541 
 888.530 	 7.542 
 888.715 	 7.541 
 888.905 	 7.536 
 889.090 	 7.537 
 889.280 	 7.542 
 889.470 	 7.541 
 889.655 	 7.542 
 889.845 	 7.544 
 890.030 	 7.544 
 890.220 	 7.541 
 890.410 	 7.539 
 890.595 	 7.537 
 890.785 	 7.534 
 890.970 	 7.537 
 891.160 	 7.536 
 891.350 	 7.536 
 891.535 	 7.539 
 891.725 	 7.542 
 891.910 	 7.544 
 892.100 	 7.539 
 892.290 	 7.537 
 892.475 	 7.539 
 892.665 	 7.537 
 892.850 	 7.537 
 893.040 	 7.537 
 893.230 	 7.537 
 893.415 	 7.537 
 893.605 	 7.537 
 893.790 	 7.539 
 893.980 	 7.539 
 894.170 	 7.536 
 894.355 	 7.537 
 894.545 	 7.539 
 894.730 	 7.537 
 894.920 	 7.534 
 895.110 	 7.537 
 895.295 	 7.537 
 895.485 	 7.539 
 895.670 	 7.544 
 895.860 	 7.541 
 896.050 	 7.542 
 896.235 	 7.544 
 896.425 	 7.539 
 896.610 	 7.537 
 896.800 	 7.542 
 896.990 	 7.544 
 897.175 	 7.544 
 897.365 	 7.544 
 897.550 	 7.539 
 897.740 	 7.537 
 897.930 	 7.539 
 898.115 	 7.539 
 898.305 	 7.537 
 898.490 	 7.539 
 898.680 	 7.541 
 898.870 	 7.542 
 899.055 	 7.541 
 899.245 	 7.539 
 899.430 	 7.542 
 899.620 	 7.542 
 899.810 	 7.539 
 899.995 	 7.537 
 900.185 	 7.537 
 900.370 	 7.536 
 900.560 	 7.534 
 900.750 	 7.537 
 900.935 	 7.536 
 901.125 	 7.537 
 901.310 	 7.536 
 901.500 	 7.534 
 901.690 	 7.537 
 901.875 	 7.537 
 902.065 	 7.537 
 902.250 	 7.539 
 902.440 	 7.534 
 902.630 	 7.532 
 902.815 	 7.537 
 903.005 	 7.539 
 903.190 	 7.536 
 903.380 	 7.539 
 903.570 	 7.544 
 903.755 	 7.544 
 903.945 	 7.540 
 904.130 	 7.534 
 904.320 	 7.534 
 904.510 	 7.534 
 904.695 	 7.537 
 904.885 	 7.539 
 905.070 	 7.539 
 905.260 	 7.539 
 905.450 	 7.542 
 905.635 	 7.542 
 905.825 	 7.536 
 906.010 	 7.534 
 906.200 	 7.534 
 906.390 	 7.537 
 906.575 	 7.536 
 906.765 	 7.534 
 906.950 	 7.537 
 907.140 	 7.536 
 907.330 	 7.534 
 907.515 	 7.537 
 907.705 	 7.539 
 907.890 	 7.536 
 908.080 	 7.537 
 908.270 	 7.539 
 908.455 	 7.536 
 908.645 	 7.537 
 908.830 	 7.539 
 909.020 	 7.539 
 909.210 	 7.536 
 909.395 	 7.534 
 909.585 	 7.537 
 909.770 	 7.539 
 909.960 	 7.539 
 910.150 	 7.539 
 910.335 	 7.539 
 910.525 	 7.536 
 910.710 	 7.537 
 910.900 	 7.539 
 911.090 	 7.536 
 911.275 	 7.531 
 911.465 	 7.529 
 911.650 	 7.529 
 911.840 	 7.532 
 912.030 	 7.531 
 912.215 	 7.529 
 912.405 	 7.536 
 912.590 	 7.535 
 912.780 	 7.534 
 912.970 	 7.534 
 913.155 	 7.534 
 913.345 	 7.534 
 913.530 	 7.537 
 913.720 	 7.536 
 913.910 	 7.534 
 914.095 	 7.531 
 914.285 	 7.529 
 914.470 	 7.533 
 914.660 	 7.531 
 914.850 	 7.529 
 915.035 	 7.532 
 915.225 	 7.531 
 915.410 	 7.532 
 915.600 	 7.531 
 915.790 	 7.532 
 915.975 	 7.537 
 916.165 	 7.536 
 916.350 	 7.537 
 916.540 	 7.536 
 916.730 	 7.534 
 916.915 	 7.537 
 917.105 	 7.536 
 917.290 	 7.531 
 917.480 	 7.533 
 917.670 	 7.537 
 917.855 	 7.536 
 918.045 	 7.534 
 918.230 	 7.534 
 918.420 	 7.534 
 918.610 	 7.534 
 918.795 	 7.534 
 918.985 	 7.537 
 919.170 	 7.536 
 919.360 	 7.531 
 919.550 	 7.532 
 919.735 	 7.537 
 919.925 	 7.533 
 920.110 	 7.532 
 920.300 	 7.534 
 920.490 	 7.531 
 920.675 	 7.532 
 920.865 	 7.534 
 921.050 	 7.534 
 921.240 	 7.531 
 921.430 	 7.529 
 921.615 	 7.534 
 921.805 	 7.534 
 921.990 	 7.534 
 922.180 	 7.531 
 922.370 	 7.529 
 922.555 	 7.529 
 922.745 	 7.533 
 922.930 	 7.531 
 923.120 	 7.529 
 923.310 	 7.529 
 923.495 	 7.525 
 923.685 	 7.524 
 923.870 	 7.520 
 924.060 	 7.523 
 924.250 	 7.520 
 924.435 	 7.524 
 924.625 	 7.520 
 924.810 	 7.520 
 925.000 	 7.524 
 925.190 	 7.524 
 925.375 	 7.521 
 925.565 	 7.520 
 925.750 	 7.520 
 925.940 	 7.520 
 926.130 	 7.520 
 926.315 	 7.523 
 926.505 	 7.524 
 926.690 	 7.520 
 926.880 	 7.516 
 927.070 	 7.515 
 927.255 	 7.519 
 927.445 	 7.516 
 927.630 	 7.522 
 927.820 	 7.524 
 928.010 	 7.524 
 928.195 	 7.518 
 928.385 	 7.522 
 928.570 	 7.515 
 928.760 	 7.519 
 928.950 	 7.516 
 929.135 	 7.518 
 929.325 	 7.515 
 929.510 	 7.519 
 929.700 	 7.520 
 929.890 	 7.520 
 930.075 	 7.516 
 930.265 	 7.515 
 930.450 	 7.518 
 930.640 	 7.520 
 930.830 	 7.520 
 931.015 	 7.516 
 931.205 	 7.515 
 931.390 	 7.515 
 931.580 	 7.511 
 931.770 	 7.513 
 931.955 	 7.515 
 932.145 	 7.515 
 932.330 	 7.511 
 932.520 	 7.510 
 932.710 	 7.510 
 932.895 	 7.510 
 933.085 	 7.510 
 933.270 	 7.513 
 933.460 	 7.518 
 933.650 	 7.516 
 933.835 	 7.511 
 934.025 	 7.513 
 934.210 	 7.511 
 934.400 	 7.506 
 934.590 	 7.508 
 934.775 	 7.510 
 934.965 	 7.506 
 935.150 	 7.509 
 935.340 	 7.510 
 935.530 	 7.506 
 935.715 	 7.505 
 935.905 	 7.509 
 936.090 	 7.510 
 936.280 	 7.510 
 936.470 	 7.510 
 936.655 	 7.506 
 936.845 	 7.509 
 937.030 	 7.506 
 937.220 	 7.509 
 937.410 	 7.506 
 937.595 	 7.509 
 937.785 	 7.505 
 937.970 	 7.517 
 938.160 	 7.516 
 938.350 	 7.515 
 938.535 	 7.507 
 938.725 	 7.508 
 938.910 	 7.506 
 939.100 	 7.509 
 939.290 	 7.510 
 939.475 	 7.510 
 939.665 	 7.510 
 939.850 	 7.506 
 940.040 	 7.513 
 940.230 	 7.515 
 940.415 	 7.507 
 940.605 	 7.513 
 940.790 	 7.510 
 940.980 	 7.513 
 941.170 	 7.507 
 941.355 	 7.505 
 941.545 	 7.509 
 941.730 	 7.510 
 941.920 	 7.510 
 942.110 	 7.506 
 942.295 	 7.505 
 942.485 	 7.508 
 942.670 	 7.505 
 942.860 	 7.509 
 943.050 	 7.506 
 943.235 	 7.505 
 943.425 	 7.509 
 943.610 	 7.507 
 943.800 	 7.505 
 943.990 	 7.505 
 944.175 	 7.508 
 944.365 	 7.506 
 944.550 	 7.509 
 944.740 	 7.507 
 944.930 	 7.509 
 945.115 	 7.506 
 945.305 	 7.509 
 945.490 	 7.506 
 945.680 	 7.505 
 945.870 	 7.509 
 946.055 	 7.506 
 946.245 	 7.505 
 946.430 	 7.509 
 946.620 	 7.510 
 946.810 	 7.506 
 946.995 	 7.505 
 947.185 	 7.509 
 947.370 	 7.510 
 947.560 	 7.510 
 947.750 	 7.506 
 947.935 	 7.508 
 948.125 	 7.506 
 948.310 	 7.505 
 948.500 	 7.505 
 948.690 	 7.501 
 948.875 	 7.508 
 949.065 	 7.506 
 949.250 	 7.501 
 949.440 	 7.504 
 949.630 	 7.502 
 949.815 	 7.504 
 950.005 	 7.505 
 950.190 	 7.505 
 950.380 	 7.505 
 950.570 	 7.501 
 950.755 	 7.493 
 950.945 	 7.490 
 951.130 	 7.494 
 951.320 	 7.495 
 951.510 	 7.495 
 951.695 	 7.495 
 951.885 	 7.491 
 952.070 	 7.494 
 952.260 	 7.495 
 952.450 	 7.487 
 952.635 	 7.485 
 952.825 	 7.485 
 953.010 	 7.489 
 953.200 	 7.490 
 953.390 	 7.490 
 953.575 	 7.490 
 953.765 	 7.481 
 953.950 	 7.480 
 954.140 	 7.485 
 954.330 	 7.482 
 954.515 	 7.480 
 954.705 	 7.480 
 954.890 	 7.480 
 955.080 	 7.480 
 955.270 	 7.476 
 955.455 	 7.476 
 955.645 	 7.476 
 955.830 	 7.471 
 956.020 	 7.475 
 956.210 	 7.466 
 956.395 	 7.470 
 956.585 	 7.466 
 956.770 	 7.474 
 956.960 	 7.471 
 957.150 	 7.466 
 957.335 	 7.466 
 957.525 	 7.461 
 957.710 	 7.456 
 957.900 	 7.456 
 958.090 	 7.461 
 958.275 	 7.456 
 958.465 	 7.461 
 958.650 	 7.461 
 958.840 	 7.461 
 959.030 	 7.456 
 959.215 	 7.456 
 959.405 	 7.456 
 959.590 	 7.461 
 959.780 	 7.452 
 959.970 	 7.451 
 960.155 	 7.451 
 960.345 	 7.451 
 960.530 	 7.447 
 960.720 	 7.446 
 960.910 	 7.446 
 961.095 	 7.446 
 961.285 	 7.441 
 961.470 	 7.437 
 961.660 	 7.437 
 961.850 	 7.437 
 962.035 	 7.432 
 962.225 	 7.432 
 962.410 	 7.424 
 962.600 	 7.426 
 962.790 	 7.422 
 962.975 	 7.422 
 963.165 	 7.412 
 963.350 	 7.412 
 963.540 	 7.408 
 963.730 	 7.407 
 963.915 	 7.399 
 964.105 	 7.393 
 964.290 	 7.384 
 964.480 	 7.383 
 964.670 	 7.383 
 964.855 	 7.383 
 965.045 	 7.387 
 965.230 	 7.388 
 965.420 	 7.384 
 965.610 	 7.379 
 965.795 	 7.382 
 965.985 	 7.383 
 966.170 	 7.387 
 966.360 	 7.384 
 966.550 	 7.387 
 966.735 	 7.384 
 966.925 	 7.378 
 967.110 	 7.367 
 967.300 	 7.363 
 967.490 	 7.363 
 967.675 	 7.359 
 967.865 	 7.362 
 968.050 	 7.363 
 968.240 	 7.367 
 968.430 	 7.364 
 968.615 	 7.368 
 968.805 	 7.364 
 968.990 	 7.363 
 969.180 	 7.363 
 969.370 	 7.363 
 969.555 	 7.363 
 969.745 	 7.363 
 969.930 	 7.363 
 970.120 	 7.363 
 970.310 	 7.359 
 970.495 	 7.354 
 970.685 	 7.345 
 970.870 	 7.339 
 971.060 	 7.335 
 971.250 	 7.338 
 971.435 	 7.343 
 971.625 	 7.348 
 971.810 	 7.349 
 972.000 	 7.349 
 972.190 	 7.345 
 972.375 	 7.344 
 972.565 	 7.335 
 972.750 	 7.330 
 972.940 	 7.329 
 973.130 	 7.320 
 973.315 	 7.315 
 973.505 	 7.319 
 973.690 	 7.315 
 973.880 	 7.305 
 974.070 	 7.310 
 974.255 	 7.310 
 974.445 	 7.310 
 974.630 	 7.311 
 974.820 	 7.314 
 975.010 	 7.314 
 975.195 	 7.306 
 975.385 	 7.305 
 975.570 	 7.296 
 975.760 	 7.295 
 975.950 	 7.286 
 976.135 	 7.285 
 976.325 	 7.277 
 976.510 	 7.275 
 976.700 	 7.271 
 976.890 	 7.271 
 977.075 	 7.266 
 977.265 	 7.256 
 977.450 	 7.252 
 977.640 	 7.242 
 977.830 	 7.219 
 978.015 	 7.212 
 978.205 	 7.208 
 978.390 	 7.202 
 978.580 	 7.202 
 978.770 	 7.207 
 978.955 	 7.215 
 979.145 	 7.217 
 979.330 	 7.222 
 979.520 	 7.226 
 979.710 	 7.231 
 979.895 	 7.227 
 980.085 	 7.227 
 980.270 	 7.222 
 980.460 	 7.214 
 980.650 	 7.207 
 980.835 	 7.203 
 981.025 	 7.197 
 981.210 	 7.191 
 981.400 	 7.184 
 981.590 	 7.183 
 981.775 	 7.183 
 981.965 	 7.187 
 982.150 	 7.187 
 982.340 	 7.183 
 982.530 	 7.183 
 982.715 	 7.183 
 982.905 	 7.187 
 983.090 	 7.187 
 983.280 	 7.179 
 983.470 	 7.183 
 983.655 	 7.183 
 983.845 	 7.183 
 984.030 	 7.183 
 984.220 	 7.187 
 984.410 	 7.187 
 984.595 	 7.187 
 984.785 	 7.187 
 984.970 	 7.187 
 985.160 	 7.184 
 985.350 	 7.187 
 985.535 	 7.179 
 985.725 	 7.192 
 985.910 	 7.192 
 986.100 	 7.192 
 986.290 	 7.197 
 986.475 	 7.202 
 986.665 	 7.203 
 986.850 	 7.208 
 987.040 	 7.211 
 987.230 	 7.198 
 987.415 	 7.202 
 987.605 	 7.197 
 987.790 	 7.202 
 987.980 	 7.202 
 988.170 	 7.202 
 988.355 	 7.202 
 988.545 	 7.202 
 988.730 	 7.202 
 988.920 	 7.202 
 989.110 	 7.207 
 989.295 	 7.211 
 989.485 	 7.207 
 989.670 	 7.216 
 989.860 	 7.217 
 990.050 	 7.217 
 990.235 	 7.217 
 990.425 	 7.222 
 990.610 	 7.227 
 990.800 	 7.227 
 990.990 	 7.226 
 991.175 	 7.217 
 991.365 	 7.222 
 991.550 	 7.222 
 991.740 	 7.222 
 991.930 	 7.226 
 992.115 	 7.227 
 992.305 	 7.231 
 992.490 	 7.227 
 992.680 	 7.213 
 992.870 	 7.227 
 993.055 	 7.227 
 993.245 	 7.227 
 993.430 	 7.231 
 993.620 	 7.231 
 993.810 	 7.232 
 993.995 	 7.236 
 994.185 	 7.237 
 994.370 	 7.241 
 994.560 	 7.241 
 994.750 	 7.241 
 994.935 	 7.241 
 995.125 	 7.241 
 995.310 	 7.241 
 995.500 	 7.246 
 995.690 	 7.242 
 995.875 	 7.241 
 996.065 	 7.256 
 996.250 	 7.265 
 996.440 	 7.279 
 996.630 	 7.285 
 996.815 	 7.285 
 997.005 	 7.280 
 997.190 	 7.289 
 997.380 	 7.290 
 997.570 	 7.290 
 997.755 	 7.285 
 997.945 	 7.285 
 998.130 	 7.281 
 998.320 	 7.275 
 998.510 	 7.271 
 998.695 	 7.270 
 998.885 	 7.262 
 999.070 	 7.271 
 999.260 	 7.271 
 999.450 	 7.275 
 999.635 	 7.285 
 999.825 	 7.285 
 1000.010 	 7.281 
 1000.200 	 7.280 
 1000.390 	 7.280 
 1000.575 	 7.285 
 1000.765 	 7.285 
 1000.950 	 7.279 
 1001.140 	 7.275 
 1001.330 	 7.264 
 1001.515 	 7.256 
 1001.705 	 7.256 
 1001.890 	 7.261 
 1002.080 	 7.261 
 1002.270 	 7.261 
 1002.455 	 7.265 
 1002.645 	 7.275 
 1002.830 	 7.281 
 1003.020 	 7.300 
 1003.210 	 7.315 
 1003.395 	 7.319 
 1003.585 	 7.329 
 1003.770 	 7.334 
 1003.960 	 7.339 
 1004.150 	 7.349 
 1004.335 	 7.349 
 1004.525 	 7.353 
 1004.710 	 7.359 
 1004.900 	 7.364 
 1005.090 	 7.368 
 1005.275 	 7.373 
 1005.465 	 7.378 
 1005.650 	 7.378 
 1005.840 	 7.382 
 1006.030 	 7.383 
 1006.215 	 7.383 
 1006.405 	 7.383 
 1006.590 	 7.392 
 1006.780 	 7.388 
 1006.970 	 7.388 
 1007.155 	 7.392 
 1007.345 	 7.393 
 1007.530 	 7.397 
 1007.720 	 7.398 
 1007.910 	 7.402 
 1008.095 	 7.398 
 1008.285 	 7.407 
 1008.470 	 7.402 
 1008.660 	 7.402 
 1008.850 	 7.407 
 1009.035 	 7.407 
 1009.225 	 7.412 
 1009.410 	 7.412 
 1009.600 	 7.412 
 1009.790 	 7.417 
 1009.975 	 7.417 
 1010.165 	 7.417 
 1010.350 	 7.417 
 1010.540 	 7.417 
 1010.730 	 7.422 
 1010.915 	 7.422 
 1011.105 	 7.422 
 1011.290 	 7.427 
 1011.480 	 7.427 
 1011.670 	 7.427 
 1011.855 	 7.427 
 1012.045 	 7.427 
 1012.230 	 7.431 
 1012.420 	 7.427 
 1012.610 	 7.432 
 1012.795 	 7.432 
 1012.985 	 7.437 
 1013.170 	 7.437 
 1013.360 	 7.437 
 1013.550 	 7.435 
 1013.735 	 7.432 
 1013.925 	 7.436 
 1014.110 	 7.437 
 1014.300 	 7.437 
 1014.490 	 7.437 
 1014.675 	 7.437 
 1014.865 	 7.436 
 1015.050 	 7.432 
 1015.240 	 7.433 
 1015.430 	 7.436 
 1015.615 	 7.437 
 1015.805 	 7.437 
 1015.990 	 7.437 
 1016.180 	 7.432 
 1016.370 	 7.432 
 1016.555 	 7.436 
 1016.745 	 7.432 
 1016.930 	 7.437 
 1017.120 	 7.437 
 1017.310 	 7.437 
 1017.495 	 7.441 
 1017.685 	 7.441 
 1017.870 	 7.442 
 1018.060 	 7.446 
 1018.250 	 7.442 
 1018.435 	 7.447 
 1018.625 	 7.451 
 1018.810 	 7.447 
 1019.000 	 7.451 
 1019.190 	 7.450 
 1019.375 	 7.446 
 1019.565 	 7.441 
 1019.750 	 7.441 
 1019.940 	 7.437 
 1020.130 	 7.441 
 1020.315 	 7.441 
 1020.505 	 7.437 
 1020.690 	 7.441 
 1020.880 	 7.437 
 1021.070 	 7.441 
 1021.255 	 7.437 
 1021.445 	 7.437 
 1021.630 	 7.441 
 1021.820 	 7.432 
 1022.010 	 7.436 
 1022.195 	 7.437 
 1022.385 	 7.438 
 1022.570 	 7.440 
 1022.760 	 7.432 
 1022.950 	 7.441 
 1023.135 	 7.441 
 1023.325 	 7.437 
 1023.510 	 7.441 
 1023.700 	 7.441 
 1023.890 	 7.436 
 1024.075 	 7.432 
 1024.265 	 7.436 
 1024.450 	 7.436 
 1024.640 	 7.432 
 1024.830 	 7.437 
 1025.015 	 7.437 
 1025.205 	 7.437 
 1025.390 	 7.436 
 1025.580 	 7.432 
 1025.770 	 7.436 
 1025.955 	 7.434 
 1026.145 	 7.427 
 1026.330 	 7.432 
 1026.520 	 7.432 
 1026.710 	 7.436 
 1026.895 	 7.427 
 1027.085 	 7.433 
 1027.270 	 7.436 
 1027.460 	 7.431 
 1027.650 	 7.427 
 1027.835 	 7.428 
 1028.025 	 7.432 
 1028.210 	 7.431 
 1028.400 	 7.427 
 1028.590 	 7.428 
 1028.775 	 7.430 
 1028.965 	 7.424 
 1029.150 	 7.432 
 1029.340 	 7.432 
 1029.530 	 7.432 
 1029.715 	 7.432 
 1029.905 	 7.431 
 1030.090 	 7.426 
 1030.280 	 7.422 
 1030.470 	 7.426 
 1030.655 	 7.422 
 1030.845 	 7.423 
 1031.030 	 7.427 
 1031.220 	 7.426 
 1031.410 	 7.422 
 1031.595 	 7.427 
 1031.785 	 7.427 
 1031.970 	 7.426 
 1032.160 	 7.422 
 1032.350 	 7.427 
 1032.535 	 7.427 
 1032.725 	 7.426 
 1032.910 	 7.422 
 1033.100 	 7.422 
 1033.290 	 7.422 
 1033.475 	 7.422 
 1033.665 	 7.416 
 1033.850 	 7.412 
 1034.040 	 7.421 
 1034.230 	 7.417 
 1034.415 	 7.422 
 1034.605 	 7.422 
 1034.790 	 7.413 
 1034.980 	 7.417 
 1035.170 	 7.412 
 1035.355 	 7.412 
 1035.545 	 7.413 
 1035.730 	 7.417 
 1035.920 	 7.412 
 1036.110 	 7.412 
 1036.295 	 7.407 
 1036.485 	 7.412 
 1036.670 	 7.412 
 1036.860 	 7.412 
 1037.050 	 7.412 
 1037.235 	 7.412 
 1037.425 	 7.412 
 1037.610 	 7.407 
 1037.800 	 7.402 
 1037.990 	 7.403 
 1038.175 	 7.407 
 1038.365 	 7.407 
 1038.550 	 7.398 
 1038.740 	 7.402 
 1038.930 	 7.402 
 1039.115 	 7.402 
 1039.305 	 7.397 
 1039.490 	 7.398 
 1039.680 	 7.402 
 1039.870 	 7.403 
 1040.055 	 7.407 
 1040.245 	 7.403 
 1040.430 	 7.412 
 1040.620 	 7.407 
 1040.810 	 7.402 
 1040.995 	 7.407 
 1041.185 	 7.407 
 1041.370 	 7.402 
 1041.560 	 7.393 
 1041.750 	 7.388 
 1041.935 	 7.388 
 1042.125 	 7.388 
 1042.310 	 7.388 
 1042.500 	 7.384 
 1042.690 	 7.392 
 1042.875 	 7.393 
 1043.065 	 7.392 
 1043.250 	 7.387 
 1043.440 	 7.382 
 1043.630 	 7.378 
 1043.815 	 7.379 
 1044.005 	 7.383 
 1044.190 	 7.388 
 1044.380 	 7.388 
 1044.570 	 7.388 
 1044.755 	 7.383 
 1044.945 	 7.383 
 1045.130 	 7.383 
 1045.320 	 7.388 
 1045.510 	 7.392 
 1045.695 	 7.388 
 1045.885 	 7.388 
 1046.070 	 7.387 
 1046.260 	 7.384 
 1046.450 	 7.392 
 1046.635 	 7.388 
 1046.825 	 7.388 
 1047.010 	 7.388 
 1047.200 	 7.388 
 1047.390 	 7.388 
 1047.575 	 7.386 
 1047.765 	 7.380 
 1047.950 	 7.387 
 1048.140 	 7.383 
 1048.330 	 7.383 
 1048.515 	 7.383 
 1048.705 	 7.387 
 1048.890 	 7.384 
 1049.080 	 7.388 
 1049.270 	 7.383 
 1049.455 	 7.383 
 1049.645 	 7.383 
 1049.830 	 7.383 
 1050.020 	 7.383 
 1050.210 	 7.383 
 1050.395 	 7.378 
 1050.585 	 7.378 
 1050.770 	 7.377 
 1050.960 	 7.373 
 1051.150 	 7.373 
 1051.335 	 7.373 
 1051.525 	 7.374 
 1051.710 	 7.378 
 1051.900 	 7.378 
 1052.090 	 7.376 
 1052.275 	 7.369 
 1052.465 	 7.373 
 1052.650 	 7.373 
 1052.840 	 7.373 
 1053.030 	 7.373 
 1053.215 	 7.373 
 1053.405 	 7.373 
 1053.590 	 7.373 
 1053.780 	 7.373 
 1053.970 	 7.373 
 1054.155 	 7.373 
 1054.345 	 7.372 
 1054.530 	 7.369 
 1054.720 	 7.373 
 1054.910 	 7.365 
 1055.095 	 7.368 
 1055.285 	 7.368 
 1055.470 	 7.368 
 1055.660 	 7.367 
 1055.850 	 7.359 
 1056.035 	 7.367 
 1056.225 	 7.363 
 1056.410 	 7.364 
 1056.600 	 7.367 
 1056.790 	 7.363 
 1056.975 	 7.363 
 1057.165 	 7.368 
 1057.350 	 7.367 
 1057.540 	 7.363 
 1057.730 	 7.362 
 1057.915 	 7.359 
 1058.105 	 7.363 
 1058.290 	 7.362 
 1058.480 	 7.359 
 1058.670 	 7.364 
 1058.855 	 7.367 
 1059.045 	 7.364 
 1059.230 	 7.367 
 1059.420 	 7.364 
 1059.610 	 7.368 
 1059.795 	 7.367 
 1059.985 	 7.360 
 1060.170 	 7.363 
 1060.360 	 7.363 
 1060.550 	 7.363 
 1060.735 	 7.363 
 1060.925 	 7.363 
 1061.110 	 7.363 
 1061.300 	 7.362 
 1061.490 	 7.360 
 1061.675 	 7.364 
 1061.865 	 7.366 
 1062.050 	 7.359 
 1062.240 	 7.361 
 1062.430 	 7.360 
 1062.615 	 7.363 
 1062.805 	 7.362 
 1062.990 	 7.360 
 1063.180 	 7.362 
 1063.370 	 7.358 
 1063.555 	 7.358 
 1063.745 	 7.360 
 1063.930 	 7.363 
 1064.120 	 7.363 
 1064.310 	 7.363 
 1064.495 	 7.363 
 1064.685 	 7.362 
 1064.870 	 7.358 
 1065.060 	 7.360 
 1065.250 	 7.366 
 1065.435 	 7.366 
 1065.625 	 7.362 
 1065.810 	 7.359 
 1066.000 	 7.361 
 1066.190 	 7.358 
 1066.375 	 7.358 
 1066.565 	 7.359 
 1066.750 	 7.362 
 1066.940 	 7.358 
 1067.130 	 7.358 
 1067.315 	 7.357 
 1067.505 	 7.354 
 1067.690 	 7.354 
 1067.880 	 7.354 
 1068.070 	 7.352 
 1068.255 	 7.350 
 1068.445 	 7.353 
 1068.630 	 7.350 
 1068.820 	 7.353 
 1069.010 	 7.350 
 1069.195 	 7.353 
 1069.385 	 7.349 
 1069.570 	 7.353 
 1069.760 	 7.349 
 1069.950 	 7.349 
 1070.135 	 7.349 
 1070.325 	 7.349 
 1070.510 	 7.349 
 1070.700 	 7.349 
 1070.890 	 7.349 
 1071.075 	 7.349 
 1071.265 	 7.348 
 1071.450 	 7.344 
 1071.640 	 7.343 
 1071.830 	 7.340 
 1072.015 	 7.343 
 1072.205 	 7.340 
 1072.390 	 7.343 
 1072.580 	 7.340 
 1072.770 	 7.344 
 1072.955 	 7.344 
 1073.145 	 7.344 
 1073.330 	 7.343 
 1073.520 	 7.339 
 1073.710 	 7.344 
 1073.895 	 7.344 
 1074.085 	 7.342 
 1074.270 	 7.340 
 1074.460 	 7.342 
 1074.650 	 7.340 
 1074.835 	 7.344 
 1075.025 	 7.344 
 1075.210 	 7.344 
 1075.400 	 7.344 
 1075.590 	 7.344 
 1075.775 	 7.343 
 1075.965 	 7.336 
 1076.150 	 7.344 
 1076.340 	 7.344 
 1076.530 	 7.343 
 1076.715 	 7.338 
 1076.905 	 7.335 
 1077.090 	 7.340 
 1077.280 	 7.343 
 1077.470 	 7.339 
 1077.655 	 7.339 
 1077.845 	 7.340 
 1078.030 	 7.344 
 1078.220 	 7.343 
 1078.410 	 7.339 
 1078.595 	 7.338 
 1078.785 	 7.334 
 1078.970 	 7.335 
 1079.160 	 7.339 
 1079.350 	 7.339 
 1079.535 	 7.339 
 1079.725 	 7.339 
 1079.910 	 7.339 
 1080.100 	 7.339 
 1080.290 	 7.339 
 1080.475 	 7.339 
 1080.665 	 7.337 
 1080.850 	 7.334 
 1081.040 	 7.334 
 1081.230 	 7.334 
 1081.415 	 7.333 
 1081.605 	 7.330 
 1081.790 	 7.334 
 1081.980 	 7.334 
 1082.170 	 7.334 
 1082.355 	 7.334 
 1082.545 	 7.334 
 1082.730 	 7.334 
 1082.920 	 7.334 
 1083.110 	 7.334 
 1083.295 	 7.334 
 1083.485 	 7.333 
 1083.670 	 7.331 
 1083.860 	 7.331 
 1084.050 	 7.331 
 1084.235 	 7.334 
 1084.425 	 7.332 
 1084.610 	 7.326 
 1084.800 	 7.329 
 1084.990 	 7.329 
 1085.175 	 7.329 
 1085.365 	 7.329 
 1085.550 	 7.329 
